text,start,destination,start_surface,destination_surface,source_type,context_type,split
동대문 역사문화 공원역 에서 문정역이 까지 다른 방법 알려줘,동대문역사문화공원역,문정역,동대문 역사문화 공원역,문정역이,all_noisy_station_surface,alternative_route,test
지금 매봉력 에서 송파력 까지 막차 탈 수 있어,매봉역,송파역,매봉력,송파력,all_noisy_station_surface,last_train_check,test
석촌 여기 까지 가야 하는데 오목교 에서 어떻게 가요,오목교역,석촌역,오목교,석촌 여기,all_noisy_station_surface,route_search,test
무악 재 까지 가야 하는데 이촌 에서 어떻게 가요,이촌역,무악재역,이촌,무악 재,all_noisy_station_surface,route_search,test
종합운동장 여기 방향 막차 한강진역이 에서 탈 수 있나요,한강진역,종합운동장역,한강진역이,종합운동장 여기,all_noisy_station_surface,last_train_check,test
압구정 부터 교데 까지 대중교통 알려줘,압구정역,교대역,압구정,교데,all_noisy_station_surface,route_search,test
서울역이 에서 홍대입국역 까지 지하철 없으면 버스로 갈 수 있어요,서울역,홍대입구역,서울역이,홍대입국역,all_noisy_station_surface,alternative_route,test
공덕 역 에서 수서 여기 까지 막차 남았어,공덕역,수서역,공덕 역,수서 여기,all_noisy_station_surface,last_train_check,test
이대약 에서 청량리 역 까지 환승 적은 경로 알려줘,이대역,청량리역,이대약,청량리 역,all_noisy_station_surface,route_search,test
신촌 에서 대림 역 까지 지하철 운행 중이야,신촌역,대림역,신촌,대림 역,all_noisy_station_surface,subway_availability_check,test
용산에 부터 우장산약 까지 대중교통 알려줘,용산역,우장산역,용산에,우장산약,all_noisy_station_surface,route_search,test
혜화역이 에서 우장산 역 까지 어떻게 가나요,혜화역,우장산역,혜화역이,우장산 역,all_noisy_station_surface,route_search,test
숙데입구 출발 서울에 도착 경로 알려줘,숙대입구역,서울역,숙데입구,서울에,all_noisy_station_surface,route_search,test
미아 사거리역 에서 천호 역 까지 지금 지하철 탈 수 있어,미아사거리역,천호역,미아 사거리역,천호 역,all_noisy_station_surface,subway_availability_check,test
을지로입구 여기 에서 서울 까지 막차 끊겼나요,을지로입구역,서울역,을지로입구 여기,서울,all_noisy_station_surface,last_train_check,test
올림픽공원 방향 막차 망원약 에서 탈 수 있나요,망원역,올림픽공원역,망원약,올림픽공원,all_noisy_station_surface,last_train_check,test
강남역이 까지 가야 하는데 도곡에 에서 어떻게 가요,도곡역,강남역,도곡에,강남역이,all_noisy_station_surface,route_search,test
안국역이 방향 막차 마포구청 에서 탈 수 있나요,마포구청역,안국역,마포구청,안국역이,all_noisy_station_surface,last_train_check,test
합정에 에서 서울데입구 까지 지하철 없으면 버스로 갈 수 있어요,합정역,서울대입구역,합정에,서울데입구,all_noisy_station_surface,alternative_route,test
숙대입고 에서 사울역 까지 제일 쉬운 길 알려줘,숙대입구역,서울역,숙대입고,사울역,all_noisy_station_surface,route_search,test
뚝섬력 까지 가야 하는데 혜화 에서 어떻게 가요,혜화역,뚝섬역,혜화,뚝섬력,all_noisy_station_surface,route_search,test
방이에 출발 망원력 도착 경로 알려줘,방이역,망원역,방이에,망원력,all_noisy_station_surface,route_search,test
목동 출발 신림역이 도착 경로 알려줘,목동역,신림역,목동,신림역이,all_noisy_station_surface,route_search,test
망원 에서 송파 여기 까지 가는 길 알려줘,망원역,송파역,망원,송파 여기,all_noisy_station_surface,route_search,test
홍제 역 에서 공덕력 까지 막차 남았어,홍제역,공덕역,홍제 역,공덕력,all_noisy_station_surface,last_train_check,test
숙데입구 에서 서월역 까지 어떻게 가나요,숙대입구역,서울역,숙데입구,서월역,all_noisy_station_surface,route_search,test
수서약 에서 아현 역 까지 어떻게 가나요,수서역,아현역,수서약,아현 역,all_noisy_station_surface,route_search,test
구로디지털단지역이 에서 노량진에 까지 지하철 운행 중이야,구로디지털단지역,노량진역,구로디지털단지역이,노량진에,all_noisy_station_surface,subway_availability_check,test
가산 디지털단지역 에서 마포구청역이 까지 지하철 없으면 버스로 갈 수 있어요,가산디지털단지역,마포구청역,가산 디지털단지역,마포구청역이,all_noisy_station_surface,alternative_route,test
숙대입구역이 에서 서울약 까지 지하철 없으면 버스로 갈 수 있어요,숙대입구역,서울역,숙대입구역이,서울약,all_noisy_station_surface,alternative_route,test
강변에 에서 망원 역 까지 제일 쉬운 길 알려줘,강변역,망원역,강변에,망원 역,all_noisy_station_surface,route_search,test
문정약 에서 동대문 문화공원역 까지 다른 방법 알려줘,문정역,동대문역사문화공원역,문정약,동대문 문화공원역,all_noisy_station_surface,alternative_route,test
대림약 에서 을지로입구약 까지 어떻게 가나요,대림역,을지로입구역,대림약,을지로입구약,all_noisy_station_surface,route_search,test
서울 에서 을지로입구에 까지 막차 끊겼으면 어떻게 가,서울역,을지로입구역,서울,을지로입구에,all_noisy_station_surface,alternative_route,test
을지로 입고 에서 서울 역 까지 가는 길 알려줘,을지로입구역,서울역,을지로 입고,서울 역,all_noisy_station_surface,route_search,test
안국 역 까지 가야 하는데 서을역 에서 어떻게 가요,서울역,안국역,서을역,안국 역,all_noisy_station_surface,route_search,test
잠실새내에 에서 녹사평력 까지 가고 싶어요,잠실새내역,녹사평역,잠실새내에,녹사평력,all_noisy_station_surface,route_search,test
숙대 입구 에서 당산역이 까지 지하철 운행 중이야,숙대입구역,당산역,숙대 입구,당산역이,all_noisy_station_surface,subway_availability_check,test
시청 여기 에서 숙대 입구 까지 지하철 없으면 버스로 갈 수 있어요,시청역,숙대입구역,시청 여기,숙대 입구,all_noisy_station_surface,alternative_route,test
청량리약 까지 가야 하는데 혜화 여기 에서 어떻게 가요,혜화역,청량리역,혜화 여기,청량리약,all_noisy_station_surface,route_search,test
장지역이 방향 막차 홍대입구력 에서 탈 수 있나요,홍대입구역,장지역,홍대입구력,장지역이,all_noisy_station_surface,last_train_check,test
사울약 에서 홍대입구 여기 까지 마지막 지하철 있어,서울역,홍대입구역,사울약,홍대입구 여기,all_noisy_station_surface,last_train_check,test
상봉약 방향 막차 영등포 여기 에서 탈 수 있나요,영등포역,상봉역,영등포 여기,상봉약,all_noisy_station_surface,last_train_check,test
홍대입구 여기 에서 서울 역 까지 가고 싶어요,홍대입구역,서울역,홍대입구 여기,서울 역,all_noisy_station_surface,route_search,test
시청에 에서 숙데입구 까지 막차 끊겼으면 어떻게 가,시청역,숙대입구역,시청에,숙데입구,all_noisy_station_surface,alternative_route,test
지금 아현 역 에서 회현 역 까지 막차 탈 수 있어,아현역,회현역,아현 역,회현 역,all_noisy_station_surface,last_train_check,test
서울 여기 에서 숙대 입고 여기 까지 지금 지하철 탈 수 있어,서울역,숙대입구역,서울 여기,숙대 입고 여기,all_noisy_station_surface,subway_availability_check,test
혜화 역 에서 우장산 까지 지하철 없으면 버스로 갈 수 있어요,혜화역,우장산역,혜화 역,우장산,all_noisy_station_surface,alternative_route,test
종합 운동장 에서 상수력 까지 막차 끊겼나요,종합운동장역,상수역,종합 운동장,상수력,all_noisy_station_surface,last_train_check,test
을지로 입고 방향 막차 서을역 에서 탈 수 있나요,서울역,을지로입구역,서을역,을지로 입고,all_noisy_station_surface,last_train_check,test
연신내역이 에서 송파역이 까지 지하철 없으면 버스로 갈 수 있어요,연신내역,송파역,연신내역이,송파역이,all_noisy_station_surface,alternative_route,test
송파 여기 에서 장지 여기 까지 막차 남았어,송파역,장지역,송파 여기,장지 여기,all_noisy_station_surface,last_train_check,test
홍대입구 역 에서 서울 까지 택시 말고 가는 방법 있어,홍대입구역,서울역,홍대입구 역,서울,all_noisy_station_surface,alternative_route,test
시청 부터 숙대 입구역 까지 대중교통 알려줘,시청역,숙대입구역,시청,숙대 입구역,all_noisy_station_surface,route_search,test
압구정로데오약 에서 상봉 역 까지 가고 싶어요,압구정로데오역,상봉역,압구정로데오약,상봉 역,all_noisy_station_surface,route_search,test
마곡력 출발 이촌 역 도착 경로 알려줘,마곡역,이촌역,마곡력,이촌 역,all_noisy_station_surface,route_search,test
노량진약 방향 막차 까치산 에서 탈 수 있나요,까치산역,노량진역,까치산,노량진약,all_noisy_station_surface,last_train_check,test
홍대 입구 에서 숙대입구역이 까지 환승 적은 경로 알려줘,홍대입구역,숙대입구역,홍대 입구,숙대입구역이,all_noisy_station_surface,route_search,test
신촌력 에서 김포공항에 까지 어떻게 가나요,신촌역,김포공항역,신촌력,김포공항에,all_noisy_station_surface,route_search,test
제기동약 에서 도곡역이 까지 막차 끊겼으면 어떻게 가,제기동역,도곡역,제기동약,도곡역이,all_noisy_station_surface,alternative_route,test
개봉 에서 당산 역 까지 다른 방법 알려줘,개봉역,당산역,개봉,당산 역,all_noisy_station_surface,alternative_route,test
신설동 여기 에서 학여울 역 까지 막차 끊겼으면 어떻게 가,신설동역,학여울역,신설동 여기,학여울 역,all_noisy_station_surface,alternative_route,test
제기동 에서 오금 여기 까지 지금 지하철 탈 수 있어,제기동역,오금역,제기동,오금 여기,all_noisy_station_surface,subway_availability_check,test
마포구청 에서 우장산에 까지 어떻게 가나요,마포구청역,우장산역,마포구청,우장산에,all_noisy_station_surface,route_search,test
서울력 에서 홍대 입구 여기 까지 가고 싶어요,서울역,홍대입구역,서울력,홍대 입구 여기,all_noisy_station_surface,route_search,test
송파력 출발 수유역이 도착 경로 알려줘,송파역,수유역,송파력,수유역이,all_noisy_station_surface,route_search,test
왕십리역이 에서 서울대입구역이 까지 마지막 지하철 있어,왕십리역,서울대입구역,왕십리역이,서울대입구역이,all_noisy_station_surface,last_train_check,test
숙대입구역이 에서 출발해서 서울 여기 까지 가고 싶어요,숙대입구역,서울역,숙대입구역이,서울 여기,all_noisy_station_surface,route_search,test
김포공항약 에서 삼성 여기 까지 어떻게 가나요,김포공항역,삼성역,김포공항약,삼성 여기,all_noisy_station_surface,route_search,test
석촌에 에서 숙대 입고 까지 막차 남았어,석촌역,숙대입구역,석촌에,숙대 입고,all_noisy_station_surface,last_train_check,test
